time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z
6.532669067382812e-05,0.0004433578869793564,-0.0007334022666327655,-0.7177359819412231,0.0,0.0,0.0,,,
0.01022648811340332,0.00045205914648249745,-0.0007805080385878682,-0.717593303322792,0.0,0.0,0.0,,,
0.020200490951538086,0.00045205914648249745,-0.0007805080385878682,-0.717593303322792,0.0,0.0,0.0,,,
0.030187368392944336,0.00045205914648249745,-0.0007805080385878682,-0.717593303322792,0.0,0.0,0.0,,,
0.04017472267150879,0.00044819951290264726,-0.000817726191598922,-0.717493949830532,0.0,0.0,0.0,,,
0.05020451545715332,0.00044819951290264726,-0.000817726191598922,-0.717493949830532,0.0,0.0,0.0,,,
0.060278892517089844,0.00044819951290264726,-0.000817726191598922,-0.717493949830532,0.0,0.0,0.0,,,
0.07020449638366699,0.00044819951290264726,-0.000817726191598922,-0.717493949830532,0.0,0.0,0.0,,,
0.08016610145568848,0.00044825905933976173,-0.0008494773646816611,-0.71740892380476,0.0,0.0,0.0,,,
0.09021639823913574,0.00044825905933976173,-0.0008494773646816611,-0.71740892380476,0.0,0.0,0.0,,,
0.10018491744995117,0.00044825905933976173,-0.0008494773646816611,-0.71740892380476,0.0,0.0,0.0,,,
0.11016225814819336,0.00045356908231042325,-0.0008705343934707344,-0.7173309162259102,0.0,0.0,0.0,,,
0.12018227577209473,0.00045356908231042325,-0.0008705343934707344,-0.7173309162259102,0.0,0.0,0.0,,,
0.13022994995117188,0.00045356908231042325,-0.0008705343934707344,-0.7173309162259102,0.0,0.0,0.0,,,
0.14018774032592773,0.00045356908231042325,-0.0008705343934707344,-0.7173309162259102,0.0,0.0,0.0,,,
0.15019631385803223,0.0004553289618343115,-0.0008949168841354549,-0.7172030940651893,0.0,0.0,0.0,,,
0.16022324562072754,0.0004553289618343115,-0.0008949168841354549,-0.7172030940651893,0.0,0.0,0.0,,,
0.17045354843139648,0.0004553289618343115,-0.0008949168841354549,-0.7172030940651893,0.0,0.0,0.0,,,
